"doi","year","journal"
"10.1037/0012-1649.35.1.3",1999,"Developmental Psychology"
"10.1037/0012-1649.35.1.3",1999,"Developmental Psychology"
"10.1037/0012-1649.35.1.3",1999,"Developmental Psychology"
"10.1037/0012-1649.35.1.3",1999,"Developmental Psychology"
"10.1037/0012-1649.35.1.3",1999,"Developmental Psychology"
"10.1037/0012-1649.35.1.3",1999,"Developmental Psychology"
"10.1037/0012-1649.35.1.3",1999,"Developmental Psychology"
"10.1037/0012-1649.35.1.3",1999,"Developmental Psychology"
"10.1037/0012-1649.35.1.3",1999,"Developmental Psychology"
"10.1037/0012-1649.35.1.3",1999,"Developmental Psychology"
"10.1037/0012-1649.35.1.3",1999,"Developmental Psychology"
"10.1037/0012-1649.35.1.3",1999,"Developmental Psychology"
"10.1037/0012-1649.35.1.3",1999,"Developmental Psychology"
"10.1037/0012-1649.35.6.1399",1999,"Developmental Psychology"
"10.1037/0012-1649.35.6.1399",1999,"Developmental Psychology"
"10.1037/0012-1649.35.6.1399",1999,"Developmental Psychology"
"10.1037/0012-1649.35.6.1399",1999,"Developmental Psychology"
"10.1037/0012-1649.35.6.1399",1999,"Developmental Psychology"
"10.1037/0012-1649.37.1.3",2001,"Developmental Psychology"
"10.1037/0012-1649.37.1.3",2001,"Developmental Psychology"
"10.1037/0012-1649.37.1.3",2001,"Developmental Psychology"
"10.1037/0012-1649.37.1.3",2001,"Developmental Psychology"
"10.1037/0012-1649.37.1.3",2001,"Developmental Psychology"
"10.1037/0012-1649.37.6.847",2001,"Developmental Psychology"
"10.1037/0012-1649.37.6.847",2001,"Developmental Psychology"
"10.1037/0012-1649.37.6.847",2001,"Developmental Psychology"
"10.1037/0012-1649.37.6.847",2001,"Developmental Psychology"
"10.1037/0012-1649.37.6.847",2001,"Developmental Psychology"
"10.1037/0012-1649.37.6.847",2001,"Developmental Psychology"
"10.1037/0012-1649.38.1.15",2002,"Developmental Psychology"
"10.1037/0012-1649.39.1.3",2003,"Developmental Psychology"
"10.1037/0012-1649.39.1.3",2003,"Developmental Psychology"
"10.1037/0012-1649.39.1.3",2003,"Developmental Psychology"
"10.1037/0012-1649.39.1.3",2003,"Developmental Psychology"
"10.1037/0012-1649.39.1.3",2003,"Developmental Psychology"
"10.1037/0012-1649.39.1.3",2003,"Developmental Psychology"
"10.1037/0012-1649.39.1.3",2003,"Developmental Psychology"
"10.1037/0012-1649.39.1.3",2003,"Developmental Psychology"
"10.1037/0012-1649.39.1.3",2003,"Developmental Psychology"
"10.1037/0012-1649.39.1.3",2003,"Developmental Psychology"
"10.1037/0012-1649.39.1.3",2003,"Developmental Psychology"
"10.1037/0012-1649.39.1.3",2003,"Developmental Psychology"
"10.1037/0012-1649.39.1.3",2003,"Developmental Psychology"
"10.1037/0012-1649.39.1.3",2003,"Developmental Psychology"
"10.1037/0012-1649.39.1.3",2003,"Developmental Psychology"
"10.1037/0012-1649.39.1.3",2003,"Developmental Psychology"
"10.1037/0012-1649.39.1.3",2003,"Developmental Psychology"
"10.1037/0012-1649.39.1.3",2003,"Developmental Psychology"
"10.1037/0012-1649.39.1.3",2003,"Developmental Psychology"
"10.1037/0012-1649.39.1.3",2003,"Developmental Psychology"
"10.1037/0012-1649.39.1.3",2003,"Developmental Psychology"
"10.1037/0012-1649.39.1.3",2003,"Developmental Psychology"
"10.1037/0012-1649.39.1.3",2003,"Developmental Psychology"
"10.1037/0012-1649.39.1.3",2003,"Developmental Psychology"
"10.1037/0012-1649.39.1.3",2003,"Developmental Psychology"
"10.1037/0012-1649.39.1.3",2003,"Developmental Psychology"
"10.1037/0012-1649.39.3.451",2003,"Developmental Psychology"
"10.1037/0012-1649.39.3.451",2003,"Developmental Psychology"
"10.1037/0012-1649.39.3.581",2003,"Developmental Psychology"
"10.1037/0012-1649.39.3.581",2003,"Developmental Psychology"
"10.1037/0012-1649.39.3.581",2003,"Developmental Psychology"
"10.1037/0012-1649.39.3.581",2003,"Developmental Psychology"
"10.1037/0012-1649.39.3.581",2003,"Developmental Psychology"
"10.1037/0012-1649.39.3.581",2003,"Developmental Psychology"
"10.1037/0012-1649.39.3.581",2003,"Developmental Psychology"
"10.1037/0012-1649.39.3.581",2003,"Developmental Psychology"
"10.1037/0012-1649.39.3.581",2003,"Developmental Psychology"
"10.1037/0012-1649.39.3.581",2003,"Developmental Psychology"
"10.1037/0012-1649.39.3.581",2003,"Developmental Psychology"
"10.1037/0012-1649.39.3.581",2003,"Developmental Psychology"
"10.1037/0012-1649.39.3.581",2003,"Developmental Psychology"
"10.1037/0012-1649.39.3.581",2003,"Developmental Psychology"
"10.1037/0012-1649.39.3.581",2003,"Developmental Psychology"
"10.1037/0012-1649.39.3.581",2003,"Developmental Psychology"
"10.1037/0012-1649.39.3.581",2003,"Developmental Psychology"
"10.1037/0012-1649.39.3.581",2003,"Developmental Psychology"
"10.1037/0012-1649.39.3.581",2003,"Developmental Psychology"
"10.1037/0012-1649.39.3.581",2003,"Developmental Psychology"
"10.1037/0012-1649.39.3.581",2003,"Developmental Psychology"
"10.1037/0012-1649.39.3.581",2003,"Developmental Psychology"
"10.1037/0012-1649.39.3.581",2003,"Developmental Psychology"
"10.1037/0012-1649.39.3.581",2003,"Developmental Psychology"
"10.1037/0012-1649.39.3.581",2003,"Developmental Psychology"
"10.1037/0012-1649.39.3.581",2003,"Developmental Psychology"
"10.1037/0012-1649.39.3.581",2003,"Developmental Psychology"
"10.1037/0012-1649.39.3.581",2003,"Developmental Psychology"
"10.1037/0012-1649.39.3.581",2003,"Developmental Psychology"
"10.1037/0012-1649.39.3.581",2003,"Developmental Psychology"
"10.1037/0012-1649.39.3.581",2003,"Developmental Psychology"
"10.1037/0012-1649.39.3.581",2003,"Developmental Psychology"
"10.1037/0012-1649.39.3.581",2003,"Developmental Psychology"
"10.1037/0012-1649.39.3.581",2003,"Developmental Psychology"
"10.1037/0012-1649.39.3.581",2003,"Developmental Psychology"
"10.1037/0012-1649.39.3.581",2003,"Developmental Psychology"
"10.1037/0012-1649.41.6.1000",2005,"Developmental Psychology"
"10.1037/0012-1649.41.6.1000",2005,"Developmental Psychology"
"10.1037/0012-1649.42.1.11",2006,"Developmental Psychology"
"10.1037/0012-1649.42.1.11",2006,"Developmental Psychology"
"10.1037/0012-1649.42.1.11",2006,"Developmental Psychology"
"10.1037/0012-1649.42.1.11",2006,"Developmental Psychology"
"10.1037/0012-1649.42.1.11",2006,"Developmental Psychology"
"10.1037/0012-1649.42.1.11",2006,"Developmental Psychology"
"10.1037/0012-1649.42.1.11",2006,"Developmental Psychology"
"10.1037/0012-1649.42.1.11",2006,"Developmental Psychology"
"10.1037/0012-1649.42.1.11",2006,"Developmental Psychology"
"10.1037/0012-1649.42.1.11",2006,"Developmental Psychology"
"10.1037/0012-1649.42.1.11",2006,"Developmental Psychology"
"10.1037/0012-1649.42.1.11",2006,"Developmental Psychology"
"10.1037/0012-1649.42.1.11",2006,"Developmental Psychology"
"10.1037/0012-1649.42.1.11",2006,"Developmental Psychology"
"10.1037/0012-1649.42.1.11",2006,"Developmental Psychology"
"10.1037/0012-1649.42.1.11",2006,"Developmental Psychology"
"10.1037/0012-1649.42.1.11",2006,"Developmental Psychology"
"10.1037/0012-1649.42.1.11",2006,"Developmental Psychology"
"10.1037/0012-1649.42.1.11",2006,"Developmental Psychology"
"10.1037/0012-1649.42.1.11",2006,"Developmental Psychology"
"10.1037/0012-1649.42.1.11",2006,"Developmental Psychology"
"10.1037/0012-1649.42.1.11",2006,"Developmental Psychology"
"10.1037/0012-1649.42.1.11",2006,"Developmental Psychology"
"10.1037/0012-1649.42.1.11",2006,"Developmental Psychology"
"10.1037/0012-1649.42.1.11",2006,"Developmental Psychology"
"10.1037/0012-1649.42.1.11",2006,"Developmental Psychology"
"10.1037/0012-1649.42.1.11",2006,"Developmental Psychology"
"10.1037/0012-1649.42.1.11",2006,"Developmental Psychology"
"10.1037/0012-1649.42.1.11",2006,"Developmental Psychology"
"10.1037/0012-1649.42.1.11",2006,"Developmental Psychology"
"10.1037/0012-1649.42.1.11",2006,"Developmental Psychology"
"10.1037/0012-1649.42.1.11",2006,"Developmental Psychology"
"10.1037/0012-1649.42.1.11",2006,"Developmental Psychology"
"10.1037/0012-1649.42.1.11",2006,"Developmental Psychology"
"10.1037/0012-1649.42.1.11",2006,"Developmental Psychology"
"10.1037/0012-1649.42.1.11",2006,"Developmental Psychology"
"10.1037/0012-1649.42.1.11",2006,"Developmental Psychology"
"10.1037/0012-1649.42.1.11",2006,"Developmental Psychology"
"10.1037/0012-1649.42.1.11",2006,"Developmental Psychology"
"10.1037/0012-1649.42.1.11",2006,"Developmental Psychology"
"10.1037/0012-1649.42.1.11",2006,"Developmental Psychology"
"10.1037/0012-1649.42.1.11",2006,"Developmental Psychology"
"10.1037/0012-1649.42.1.11",2006,"Developmental Psychology"
"10.1037/0012-1649.42.1.11",2006,"Developmental Psychology"
"10.1037/0012-1649.42.1.11",2006,"Developmental Psychology"
"10.1037/0012-1649.42.1.11",2006,"Developmental Psychology"
"10.1037/0012-1649.42.1.11",2006,"Developmental Psychology"
"10.1037/0012-1649.42.1.11",2006,"Developmental Psychology"
"10.1037/0012-1649.42.1.11",2006,"Developmental Psychology"
"10.1037/0012-1649.42.1.11",2006,"Developmental Psychology"
"10.1037/0012-1649.42.1.11",2006,"Developmental Psychology"
"10.1037/0012-1649.42.1.11",2006,"Developmental Psychology"
"10.1037/0012-1649.42.1.11",2006,"Developmental Psychology"
"10.1037/0012-1649.42.1.11",2006,"Developmental Psychology"
"10.1037/0012-1649.42.1.11",2006,"Developmental Psychology"
"10.1037/0012-1649.42.1.11",2006,"Developmental Psychology"
"10.1037/0012-1649.42.1.11",2006,"Developmental Psychology"
"10.1037/0012-1649.42.1.11",2006,"Developmental Psychology"
"10.1037/0012-1649.42.1.11",2006,"Developmental Psychology"
"10.1037/0012-1649.42.1.11",2006,"Developmental Psychology"
"10.1037/0012-1649.42.1.11",2006,"Developmental Psychology"
"10.1037/0012-1649.42.1.11",2006,"Developmental Psychology"
"10.1037/0012-1649.42.1.11",2006,"Developmental Psychology"
"10.1037/0012-1649.42.1.11",2006,"Developmental Psychology"
"10.1037/0012-1649.42.1.11",2006,"Developmental Psychology"
"10.1037/0012-1649.42.1.11",2006,"Developmental Psychology"
"10.1037/0012-1649.42.1.11",2006,"Developmental Psychology"
"10.1037/0012-1649.42.1.1",2006,"Developmental Psychology"
"10.1037/0012-1649.42.1.1",2006,"Developmental Psychology"
"10.1037/0012-1649.42.1.1",2006,"Developmental Psychology"
"10.1037/0012-1649.42.1.1",2006,"Developmental Psychology"
"10.1037/0012-1649.42.1.1",2006,"Developmental Psychology"
"10.1037/0012-1649.42.1.1",2006,"Developmental Psychology"
"10.1037/0012-1649.42.1.1",2006,"Developmental Psychology"
"10.1037/0012-1649.42.1.1",2006,"Developmental Psychology"
"10.1037/0012-1649.42.1.1",2006,"Developmental Psychology"
"10.1037/0012-1649.42.1.1",2006,"Developmental Psychology"
"10.1037/0012-1649.42.1.1",2006,"Developmental Psychology"
"10.1037/0012-1649.42.1.1",2006,"Developmental Psychology"
"10.1037/0012-1649.42.1.1",2006,"Developmental Psychology"
"10.1037/0012-1649.42.1.1",2006,"Developmental Psychology"
"10.1037/0012-1649.42.1.1",2006,"Developmental Psychology"
"10.1037/0012-1649.42.1.1",2006,"Developmental Psychology"
"10.1037/0012-1649.42.1.1",2006,"Developmental Psychology"
"10.1037/0012-1649.42.1.1",2006,"Developmental Psychology"
"10.1037/0012-1649.42.1.1",2006,"Developmental Psychology"
"10.1037/0012-1649.42.1.1",2006,"Developmental Psychology"
"10.1037/0012-1649.42.1.1",2006,"Developmental Psychology"
"10.1037/0012-1649.42.1.1",2006,"Developmental Psychology"
"10.1037/0012-1649.42.1.1",2006,"Developmental Psychology"
"10.1037/0012-1649.42.1.1",2006,"Developmental Psychology"
"10.1037/0012-1649.42.1.1",2006,"Developmental Psychology"
"10.1037/0012-1649.42.1.1",2006,"Developmental Psychology"
"10.1037/0012-1649.42.1.1",2006,"Developmental Psychology"
"10.1037/0012-1649.42.1.1",2006,"Developmental Psychology"
"10.1037/0012-1649.42.1.1",2006,"Developmental Psychology"
"10.1037/0012-1649.42.1.38",2006,"Developmental Psychology"
"10.1037/0012-1649.42.1.38",2006,"Developmental Psychology"
"10.1037/0012-1649.42.1.38",2006,"Developmental Psychology"
"10.1037/0012-1649.42.1.38",2006,"Developmental Psychology"
"10.1037/0012-1649.42.1.38",2006,"Developmental Psychology"
"10.1037/0012-1649.42.1.38",2006,"Developmental Psychology"
"10.1037/0012-1649.42.1.38",2006,"Developmental Psychology"
"10.1037/0012-1649.42.1.38",2006,"Developmental Psychology"
"10.1037/0012-1649.42.1.38",2006,"Developmental Psychology"
"10.1037/0012-1649.42.1.38",2006,"Developmental Psychology"
"10.1037/0012-1649.42.1.38",2006,"Developmental Psychology"
"10.1037/0012-1649.42.1.38",2006,"Developmental Psychology"
"10.1037/0012-1649.42.1.38",2006,"Developmental Psychology"
"10.1037/0012-1649.42.1.38",2006,"Developmental Psychology"
"10.1037/0012-1649.42.1.38",2006,"Developmental Psychology"
"10.1037/0012-1649.42.1.38",2006,"Developmental Psychology"
"10.1037/0012-1649.42.1.38",2006,"Developmental Psychology"
"10.1037/0012-1649.42.1.38",2006,"Developmental Psychology"
"10.1037/0012-1649.42.1.38",2006,"Developmental Psychology"
"10.1037/0012-1649.42.1.38",2006,"Developmental Psychology"
"10.1037/0012-1649.42.1.38",2006,"Developmental Psychology"
"10.1037/0012-1649.42.1.38",2006,"Developmental Psychology"
"10.1037/0012-1649.42.1.38",2006,"Developmental Psychology"
"10.1037/0012-1649.42.1.38",2006,"Developmental Psychology"
"10.1037/0012-1649.42.1.38",2006,"Developmental Psychology"
"10.1037/0012-1649.42.1.38",2006,"Developmental Psychology"
"10.1037/0012-1649.43.1.13",2007,"Developmental Psychology"
"10.1037/0012-1649.43.1.13",2007,"Developmental Psychology"
"10.1037/0012-1649.43.1.13",2007,"Developmental Psychology"
"10.1037/0012-1649.43.1.1",2007,"Developmental Psychology"
"10.1037/0012-1649.43.1.1",2007,"Developmental Psychology"
"10.1037/0012-1649.43.1.1",2007,"Developmental Psychology"
"10.1037/0012-1649.44.1.15",2008,"Developmental Psychology"
"10.1037/0012-1649.44.1.15",2008,"Developmental Psychology"
"10.1037/0012-1649.44.1.15",2008,"Developmental Psychology"
"10.1037/0012-1649.44.1.15",2008,"Developmental Psychology"
"10.1037/0012-1649.44.1.5",2008,"Developmental Psychology"
"10.1037/0012-1649.44.1.5",2008,"Developmental Psychology"
"10.1037/0012-1649.44.1.5",2008,"Developmental Psychology"
"10.1037/0012-1649.44.1.5",2008,"Developmental Psychology"
"10.1037/0012-1649.44.1.5",2008,"Developmental Psychology"
"10.1037/0012-1649.44.1.5",2008,"Developmental Psychology"
"10.1037/0012-1649.44.1.5",2008,"Developmental Psychology"
"10.1037/0012-1649.44.1.5",2008,"Developmental Psychology"
"10.1037/0012-1649.44.1.5",2008,"Developmental Psychology"
"10.1037/0012-1649.44.1.5",2008,"Developmental Psychology"
"10.1037/0012-1649.44.1.5",2008,"Developmental Psychology"
"10.1037/0012-1649.44.1.5",2008,"Developmental Psychology"
"10.1037/0012-1649.44.1.5",2008,"Developmental Psychology"
"10.1037/0012-1649.44.1.5",2008,"Developmental Psychology"
"10.1037/0012-1649.44.1.5",2008,"Developmental Psychology"
"10.1037/0012-1649.44.1.5",2008,"Developmental Psychology"
"10.1037/0012-1649.44.1.5",2008,"Developmental Psychology"
"10.1037/0012-1649.44.1.5",2008,"Developmental Psychology"
"10.1037/0012-1649.44.1.5",2008,"Developmental Psychology"
"10.1037/0021-843x.100.1.5",1991,"Journal of Abnormal Psychology"
"10.1037/0021-843x.100.1.5",1991,"Journal of Abnormal Psychology"
"10.1037/0021-843x.100.1.5",1991,"Journal of Abnormal Psychology"
"10.1037/0021-843x.100.1.5",1991,"Journal of Abnormal Psychology"
"10.1037/0021-843x.100.1.5",1991,"Journal of Abnormal Psychology"
"10.1037/0021-843x.100.1.5",1991,"Journal of Abnormal Psychology"
"10.1037/0021-843x.100.1.5",1991,"Journal of Abnormal Psychology"
"10.1037/0021-843x.100.1.5",1991,"Journal of Abnormal Psychology"
"10.1037/0021-843x.100.1.5",1991,"Journal of Abnormal Psychology"
"10.1037/0021-843x.100.1.5",1991,"Journal of Abnormal Psychology"
"10.1037/0021-843x.100.1.5",1991,"Journal of Abnormal Psychology"
"10.1037/0021-843x.100.1.5",1991,"Journal of Abnormal Psychology"
"10.1037/0021-843x.100.1.5",1991,"Journal of Abnormal Psychology"
"10.1037/0021-843x.101.1.3",1992,"Journal of Abnormal Psychology"
"10.1037/0021-843x.101.1.3",1992,"Journal of Abnormal Psychology"
"10.1037/0021-843x.101.1.3",1992,"Journal of Abnormal Psychology"
"10.1037/0021-843x.101.1.3",1992,"Journal of Abnormal Psychology"
"10.1037/0021-843x.101.1.3",1992,"Journal of Abnormal Psychology"
"10.1037/0021-843x.101.1.3",1992,"Journal of Abnormal Psychology"
"10.1037/0021-843x.101.1.3",1992,"Journal of Abnormal Psychology"
"10.1037/0021-843x.102.1.3",1993,"Journal of Abnormal Psychology"
"10.1037/0021-843x.102.1.3",1993,"Journal of Abnormal Psychology"
"10.1037/0021-843x.102.1.3",1993,"Journal of Abnormal Psychology"
"10.1037/0021-843x.102.1.3",1993,"Journal of Abnormal Psychology"
"10.1037/0021-843x.102.1.3",1993,"Journal of Abnormal Psychology"
"10.1037/0021-843x.102.1.3",1993,"Journal of Abnormal Psychology"
"10.1037/0021-843x.102.1.3",1993,"Journal of Abnormal Psychology"
"10.1037/0021-843x.102.1.3",1993,"Journal of Abnormal Psychology"
"10.1037/0021-843x.102.1.3",1993,"Journal of Abnormal Psychology"
"10.1037/0021-843x.102.1.3",1993,"Journal of Abnormal Psychology"
"10.1037/0021-843x.102.1.3",1993,"Journal of Abnormal Psychology"
"10.1037/0021-843x.102.1.3",1993,"Journal of Abnormal Psychology"
"10.1037/0021-843x.102.1.3",1993,"Journal of Abnormal Psychology"
"10.1037/0021-843x.102.1.3",1993,"Journal of Abnormal Psychology"
"10.1037/0021-843x.102.1.3",1993,"Journal of Abnormal Psychology"
"10.1037/0021-843x.102.1.3",1993,"Journal of Abnormal Psychology"
"10.1037/0021-843x.102.1.3",1993,"Journal of Abnormal Psychology"
"10.1037/0021-843x.102.1.3",1993,"Journal of Abnormal Psychology"
"10.1037/0021-843x.102.1.3",1993,"Journal of Abnormal Psychology"
"10.1037/0021-843x.102.1.3",1993,"Journal of Abnormal Psychology"
"10.1037/0021-843x.105.1.3",1996,"Journal of Abnormal Psychology"
"10.1037/0021-843x.105.1.3",1996,"Journal of Abnormal Psychology"
